cd_cnpj;flag_matriz;dt_abertura;nm_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;de_situacao;de_classif_natureza_juridica
04933516000140;SIM;2/22/2002;MARIA NUBIA DE MEDEIROS ROSA TRANSPORTES ME;2135;EMPRESARIO INDIVIDUAL;RUA LUIZ PARISOTTO;03923010;SAPOPEMBA;SAO PAULO;SP;ATIVA;PRIVADO
05581713000100;SIM;3/31/2003;PAULO H GRASSI ME;2135;EMPRESARIO INDIVIDUAL;LINHA 21 DE ABRIL;98400000;INTERIOR;FREDERICO WESTPHALEN;RS;ATIVA;PRIVADO
05558159000140;SIM;3/20/2003;ADAILSON SANTOS ANTUNES ME;2135;EMPRESARIO INDIVIDUAL;RODOVIA MGT BR;39527000;ZONA RURAL;MATO VERDE;MG;ATIVA;PRIVADO
61064838013030;NÃO;1/14/2011;SAINT GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA UM;33200000;MORRO ALTO;VESPASIANO;MG;BAIXADA;PRIVADO
12467591000190;SIM;8/18/2010;J N ADMINISTRACAO DE IMOVEIS E CONDOMINIOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA XINGU;83255000;BALNEARIO IPANEMA;PONTAL DO PARANA;PR;ATIVA;PRIVADO
11991483000150;SIM;5/19/2010;IMPERIO DOS IMPORTADOS COMERCIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA 1 DE JUNHO;68501170;JARDIM UNIAO;MARABA;PA;ATIVA;PRIVADO
08703467000100;SIM;3/16/2007;ROBERTO KAZUHIRO KADOTA;4120;PRODUTOR RURAL PESSOA FISICA;ESTRADA DA BONANZA;06730000;DA LAGOA;VARGEM GRANDE PAULISTA;SP;ATIVA;PRIVADO
14107673000150;SIM;2/23/2011;M & D 2 ROUPAS E CONFECCOES EIRELI ME;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;AVENIDA RANGEL PESTANA;03002000;BRAS;SAO PAULO;SP;ATIVA;PRIVADO
15223007000140;SIM;3/19/2012;ANDERSON MARCIO DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA QUISSAMA;25615532;QUISSAMA;PETROPOLIS;RJ;BAIXADA;PRIVADO
08844366000400;NÃO;5/31/2007;ALVARO JOAO BIANCHIM;4120;PRODUTOR RURAL PESSOA FISICA;FAZENDA BOM JARDIM;13360000;SEDE;CAPIVARI;SP;ATIVA;PRIVADO
15264869000110;SIM;2/15/2012;CESAR AUGUSTO MELNYK BANDONI TRANSPORTES ME;2135;EMPRESARIO INDIVIDUAL;RUA DAS OITICICAS;04346090;VILA PARQUE JABAQUARA;SAO PAULO;SP;ATIVA;PRIVADO
16627220000180;SIM;8/2/2012;ELEICAO 2012 ALESANDRO MARQUES CALIXTO VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA MELVIN JONES;79730000;VILA INDUSTRIAL;GLORIA DE DOURADOS;MS;BAIXADA;PRIVADO
14263746000100;SIM;9/9/2011;WELLINGTON DE PAULA FERREIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR ULYSSES FERNANDES NUNES;13563502;JARDIM SAO CARLOS 5;SAO CARLOS;SP;ATIVA;PRIVADO
08023991000300;NÃO;7/27/2006;MAURO DONISETE DE PAULA E OUTROS;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SAO JOAO;15990000;SAO LOURENCO DO TURVO;MATAO;SP;ATIVA;PRIVADO
14114665000130;SIM;8/14/2011;NANEIBI ALMEIDA FERREIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA 30;77825808;VILA NORTE;ARAGUAINA;TO;ATIVA;PRIVADO
93950392000130;SIM;4/16/1991;COMERCIO DE CONFECCOES PADILHA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CARAZINHO;92330300;MATHIAS VELHO;CANOAS;RS;BAIXADA;PRIVADO
03605716000100;SIM;1/6/2000;MEFAG PARTICIPACOES SA;2054;SOCIEDADE ANONIMA FECHADA;AVENIDA SAO GABRIEL;01435001;JARDIM PAULISTA;SAO PAULO;SP;ATIVA;PRIVADO
04768220000110;SIM;10/9/2001;GANDI COMERCIO DE ALIMENTOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA PRESIDENTE DUTRA;07034911;ITAPEGICA V HERMINA;GUARULHOS;SP;ATIVA;PRIVADO
21545371006160;NÃO;2/6/2006;LOJAS EDMIL SA;2054;SOCIEDADE ANONIMA FECHADA;RUA HERCULANO CASTANHEIRA;37220970;CENTRO;BOM SUCESSO;MG;ATIVA;PRIVADO
01969082000140;SIM;7/1/1997;E L MIRANDA & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARINGA;83040160;SAO CRISTOVAO;SAO JOSE DOS PINHAIS;PR;ATIVA;PRIVADO
23781859000180;SIM;2/18/1992;ASSOCIACAO COMUNITARIA DO BAIRRO ROSA MISTICA;3999;ASSOCIACAO PRIVADA;AVENIDA HUMORISTA;35570000;ROSA MISTICA;FORMIGA;MG;ATIVA;PRIVADO
65511230000160;SIM;9/24/1991;CLUBE DA PRAIA PRETA;3999;ASSOCIACAO PRIVADA;ESTRADA DA PRAIA PRETA;11618050;BORACEIA;SAO SEBASTIAO;SP;ATIVA;PRIVADO
11045455000140;SIM;8/12/2009;ROGISLEY HERMELINDO AMARAL ME;2135;EMPRESARIO INDIVIDUAL;RUA ESMERALDA;35460000;PLANALTO;BRUMADINHO;MG;ATIVA;PRIVADO
46174884003540;NÃO;8/22/1989;EXPRESSO DE PRATA CARGAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA QUATRO;13530000;CENTRO;ITIRAPINA;SP;ATIVA;PRIVADO
60518669000100;SIM;5/15/1989;MARCILIO VIEIRA & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ANTHEMO VICTORIO PILAN;18180971;DO TURVO;TAPIRAI;SP;ATIVA;PRIVADO
12550606000180;SIM;9/9/2010;LCRM ADMINISTRACAO E PARTICIPACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOS MONJOLEIROS;86055744;VIVENDAS DO ARVOREDO;LONDRINA;PR;ATIVA;PRIVADO
73452617000200;NÃO;2/28/2007;INDUSTRIA E COMERCIO DE CONFECCOES CONWERSAO EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA EXPEDICIONARIO JOAO ZAPELLA;89252080;CENTRO;JARAGUA DO SUL;SC;ATIVA;PRIVADO
04782416000160;SIM;11/20/2001;EVA COUTINHO MARQUES ME;2135;EMPRESARIO INDIVIDUAL;RUA SETOR B;92500000;COHAB;GUAIBA;RS;BAIXADA;PRIVADO
04567176000180;SIM;7/19/2001;GIARETTA COMERCIO DE AUTO PECAS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ANTONIO AYROSA;05103000;VILA DOS REMEDIOS;SAO PAULO;SP;ATIVA;PRIVADO
12137564000150;SIM;6/29/2010;LUIZ SERGIO DA COSTA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA SAUL LUIZ FRANCA;39460000;TAMUA;MANGA;MG;ATIVA;PRIVADO
13021077000190;SIM;12/10/2010;TERRA DI VERNAZZA INCORPORADORA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA EUCLIDES MIRAGAIA;12245820;CENTRO;SAO JOSE DOS CAMPOS;SP;ATIVA;PRIVADO
58553165000170;SIM;2/9/1988;RESERVA PESSOAL DECORACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PEDRO BOTESI;13806635;JARDIM SCOMPARIM;MOGI MIRIM;SP;ATIVA;PRIVADO
10443721000120;SIM;10/14/2008;TCHARLES RODRIGO SCHNEIDER EIRELI EPP;2305;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA;RUA MACHADO DE ASSIS;93945000;CENTRO;PRESIDENTE LUCENA;RS;ATIVA;PRIVADO
15428453000190;SIM;4/25/2012;GLAUCE DE ALMEIDA BITENCOURT MEI;2135;EMPRESARIO INDIVIDUAL;RUA DOS GERANIOS;11432330;JARDIM PRIMAVERA;GUARUJA;SP;ATIVA;PRIVADO
07880716000170;SIM;1/27/2006;AUGURI DISTRIBUICAO E COMERCIO DE PERIODICOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PARADA PINTO;02611002;VILA NOVA CACHOEIRINHA;SAO PAULO;SP;ATIVA;PRIVADO
12011610000170;SIM;5/10/2010;MONTE EMBALAGEM DESCARTAVEIS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RAUL CABRAL;60420318;MONTESE;FORTALEZA;CE;BAIXADA;PRIVADO
27480615000380;NÃO;11/28/1995;BITENCOURT E MANCINI EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA SIMAO SOARES;29330000;BARRA ITAPEMIRIM;ITAPEMIRIM;ES;ATIVA;PRIVADO
05396242000160;SIM;8/8/2002;JR ZUEIRA ENTREGAS A DOMICILIO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;TRECHO TIRADENTES;36240000;CENTRO;SANTOS DUMONT;MG;ATIVA;PRIVADO
12424485000120;SIM;8/24/2010;SEVERINO PEDRO DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA CHUVA NA MONTANHA;08132410;ITAIM PAULISTA;SAO PAULO;SP;BAIXADA;PRIVADO
07227018000170;SIM;2/18/2005;ALMEIDA & EVANGELISTA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MANOEL BANDEIRA;85908110;JARDIM EUROPA;TOLEDO;PR;BAIXADA;PRIVADO
10381232000190;SIM;9/18/2008;JIEXIAO RONG ME;2135;EMPRESARIO INDIVIDUAL;RUA BATISTA DE CARVALHO;17010001;CENTRO;BAURU;SP;BAIXADA;PRIVADO
14304526000170;SIM;9/16/2011;CARLOS HENRIQUE DIAVAO MEI;2135;EMPRESARIO INDIVIDUAL;RUA SERGIPE;89820000;VILA SESAMO;XANXERE;SC;ATIVA;PRIVADO
00990551000140;SIM;12/27/1995;SERGIO L JOST ME;2135;EMPRESARIO INDIVIDUAL;RUA 28 DE SETEMBRO;96810016;CENTRO;SANTA CRUZ DO SUL;RS;ATIVA;PRIVADO
02808965000130;SIM;6/4/1998;P V P DE FRIBURGO REPRESENTACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PADRE MANOEL RCOSTA;28605000;AMPARO;NOVA FRIBURGO;RJ;ATIVA;PRIVADO
83261420001120;NÃO;5/13/2004;BISTEK SUPERMERCADOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DOUTOR CONSTANCIO KRUMMEL;88103600;PRAIA COMPRIDA;SAO JOSE;SC;ATIVA;PRIVADO
11622936000170;SIM;2/22/2010;F S P CARDOSO ME;2135;EMPRESARIO INDIVIDUAL;RUA SANTA TEREZINHA;68633000;CENTRO;DOM ELISEU;PA;ATIVA;PRIVADO
09568621000140;SIM;4/8/2008;COMERCIAL DUARTE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;ALAMEDA DAS LARANJEIRAS;35650000;FLORIDA;PITANGUI;MG;ATIVA;PRIVADO
01520755000180;SIM;10/24/1996;ESCRITORIO CONTABIL C & S LTDA ME;2240;SOCIEDADE SIMPLES LIMITADA;RUA AFONSO PENA;14401141;CIDADE NOVA;FRANCA;SP;BAIXADA;PRIVADO
11716134000120;SIM;3/4/2010;GRAVE E PREDIGER LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SETE DE SETEMBRO;98200000;CENTRO;IBIRUBA;RS;BAIXADA;PRIVADO
49871213001400;NÃO;11/30/2009;IC TRANSPORTES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA DOM GABRIEL PAULINO BUENO COUTO;13212240;RETIRO;JUNDIAI;SP;ATIVA;PRIVADO
09565830000130;SIM;3/25/2008;SERGIO ROBERTO DA SILVA ROCHA ME;2135;EMPRESARIO INDIVIDUAL;RUA CANGUSSU;90830010;NONOAI;PORTO ALEGRE;RS;ATIVA;PRIVADO
15294213000140;SIM;2/2/2012;LISOLUTIONS CONSULTORIA EM INFORMATICA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DA TROPICALIA;08061010;JARDIM PEDRO JOSE NUNES;SAO PAULO;SP;ATIVA;PRIVADO
14577819000120;SIM;11/7/2011;ANTONIO JOSE DOS SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA DA IGREJA;55900973;CENTRO;GOIANA;PE;BAIXADA;PRIVADO
11736583000130;SIM;3/11/2010;RETRATO ATELIE SERVICOS FOTOGRAFICOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA RICARDO MEDINA FILHO;05057100;VILA IPOJUCA;SAO PAULO;SP;ATIVA;PRIVADO
15441648000170;SIM;4/25/2011;L&A COMERCIAL IMPORTADORA E EXPORTADORA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA AMERICO BRASILIENSE;04715005;CHACARA SANTO ANTONIO ZONA SUL;SAO PAULO;SP;BAIXADA;PRIVADO
13376456000100;SIM;3/17/2011;BENTO MARTINS LOPES MEI;2135;EMPRESARIO INDIVIDUAL;RUA CORONEL PEDRO CELESTINO;79280000;NOSSA SENHORA APARECIDA;PORTO MURTINHO;MS;ATIVA;PRIVADO
11034154000110;SIM;8/7/1986;M PEREIRA DOS SANTOS ME;2135;EMPRESARIO INDIVIDUAL;ESTRADA DO CANADA;65370000;CANADA;PINDARE MIRIM;MA;ATIVA;PRIVADO
10557664000100;SIM;12/15/2008;PAREDES & FRANCISCO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JOSE FERREIRA MARQUES;17012200;VILA NOVA CIDADE UNIVERSITARIA;BAURU;SP;BAIXADA;PRIVADO
90400888172270;NÃO;3/20/2009;BANCO SANTANDER BRASIL SA;2046;SOCIEDADE ANONIMA ABERTA;AVENIDA GENERAL CARNEIRO;18043002;VILA LUCY;SOROCABA;SP;ATIVA;PRIVADO
12098663000170;SIM;6/16/2010;CSO COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GRAMADO;93950000;CENTRO;DOIS IRMAOS;RS;ATIVA;PRIVADO
12472740000100;SIM;9/1/2010;PEDRO CASSIANO NUNES DA SILVA MEI;2135;EMPRESARIO INDIVIDUAL;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;SEM INFORMACAO;BAIXADA;PRIVADO
13657539000160;SIM;5/17/2011;RONEY OSMAR SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA FREI RUPERTO DE JESUS;03985050;JARDIM ANGELA ZONA LESTE;SAO PAULO;SP;ATIVA;PRIVADO
11792853000120;SIM;3/29/2010;ZILANDIA MARIA DA SILVA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA BEIRA MAR;55592970;MARACAIPE;IPOJUCA;PE;ATIVA;PRIVADO
11738375000170;SIM;3/19/2010;MARCELO EDUARDO CABRAL ME;2135;EMPRESARIO INDIVIDUAL;RUA JOAO TEIXEIRA DA SILVA;03348040;VILA INVERNADA;SAO PAULO;SP;ATIVA;PRIVADO
10791467000150;SIM;4/23/2009;ADEMIR JOSE NASCIMENTO ARMAZENS ME;2135;EMPRESARIO INDIVIDUAL;DISTRITO POVOADO DE AGUADAS;44775000;AGUADAS;FILADELFIA;BA;ATIVA;PRIVADO
13613421000130;SIM;10/19/2010;ASSOCIACAO COMUNITARIA DO FUNDO DE PASTO DE ANTONIO JOSE;3999;ASSOCIACAO PRIVADA;PRACA DO MERCADO;45265970;CENTRO;CAETANOS;BA;ATIVA;PRIVADO
12246639000130;SIM;7/19/2010;BRUNO GUSTAVO CORREA MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA CRISANTEMO;68030590;AEROPORTO VELHO;SANTAREM;PA;ATIVA;PRIVADO
10345117000160;SIM;9/17/2008;T R DE SOUZA RELOJOARIA ME;2135;EMPRESARIO INDIVIDUAL;RUA MICA;35043350;SAO RAIMUNDO;GOVERNADOR VALADARES;MG;ATIVA;PRIVADO
10227841000190;SIM;4/29/1986;J G MAGALHAES ME;2135;EMPRESARIO INDIVIDUAL;RUA NOBERTO PENAFORT;68980000;CENTRO;OIAPOQUE;AP;ATIVA;PRIVADO
12594744000160;SIM;9/28/2010;EDI LOPES ETHUR MEI;2135;EMPRESARIO INDIVIDUAL;RUA LI PRINCESA LEOPOLDINA;88140000;CALDAS;SANTO AMARO DA IMPERATRIZ;SC;ATIVA;PRIVADO
12983505000100;SIM;11/25/2010;CELIA & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ADRIANO JESUS DA COSTA;11495021;SITIO MORRINHO I;GUARUJA;SP;ATIVA;PRIVADO
13536050000130;SIM;4/18/2011;ALFREDO DARCY SILVA RESCHINI ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA RIO BRANCO;17800000;CENTRO;ADAMANTINA;SP;ATIVA;PRIVADO
13692644000130;SIM;5/20/2011;EDMILSON SILVEIRA CARDOSO ME;2135;EMPRESARIO INDIVIDUAL;RUA DOS CARIJOS;30120060;CENTRO;BELO HORIZONTE;MG;ATIVA;PRIVADO
15309067000180;SIM;4/3/2012;MARIA INES PIPINO BARBOSA MEI;2135;EMPRESARIO INDIVIDUAL;RUA AMAZONAS;16300000;CENTRO;PENAPOLIS;SP;BAIXADA;PRIVADO
09462147000410;NÃO;7/5/2010;UNION AGRO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA MT 130;78870000;ZONA RURAL;PARANATINGA;MT;ATIVA;PRIVADO
27045012000350;NÃO;12/28/1982;LUMINA DISTRIBUIDORA DE TIT E VAL MOBILIARIOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA TUPINAMBAS;30120904;CENTRO;BELO HORIZONTE;MG;BAIXADA;PRIVADO
29324548000330;NÃO;6/17/1980;MARIA DOS SANTOS MARTINS;2135;EMPRESARIO INDIVIDUAL;RUA JOSE DE ALVARENGA;25020140;CENTRO;DUQUE DE CAXIAS;RJ;BAIXADA;PRIVADO
18807578000110;SIM;10/14/1983;SEBASTIANA MARQUES RIBEIRO;2135;EMPRESARIO INDIVIDUAL;AVENIDA CESARIO ALVIM;38400096;CENTRO;UBERLANDIA;MG;BAIXADA;PRIVADO
51145787000110;SIM;11/30/1979;LAERTE AVELINO DA CRUZ;2135;EMPRESARIO INDIVIDUAL;RUA SAO PAULO;09530210;CERAMICA;SAO CAETANO DO SUL;SP;BAIXADA;PRIVADO
62153614000160;SIM;1/18/1990;CLAUDENETE ANTUNES PRESTES MOREIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA JOSE CANDIDO;18206420;RECHAN;ITAPETININGA;SP;BAIXADA;PRIVADO
53015368000190;SIM;11/9/1983;JOSE ARLINDO DA SILVA MAIRIPORA;2135;EMPRESARIO INDIVIDUAL;RUA PRESIDENTE JOHN KENNEDY;07600000;JARDIM FERNAO DIAS;MAIRIPORA;SP;BAIXADA;PRIVADO
77624005000110;SIM;1/25/1978;TEREZINHA DE JESUS RIBEIRO BARBOSA;2135;EMPRESARIO INDIVIDUAL;RODOVIA BR 116;83430000;CAPIVARI CACHOEIRA;CAMPINA GRANDE DO SUL;PR;BAIXADA;PRIVADO
43523075000160;SIM;5/23/1980;MASAJI UEHARA;2135;EMPRESARIO INDIVIDUAL;RUA JOSE RAFFI SOBRINHO;13068620;JARDIM APARECIDA;CAMPINAS;SP;BAIXADA;PRIVADO
48916944000130;SIM;9/1/1977;MAURA ALVES MACHADO;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANATORIO;02238000;JARDIM MODELO;SAO PAULO;SP;BAIXADA;PRIVADO
48647168000110;SIM;4/28/1977;J R GRANATTA;2135;EMPRESARIO INDIVIDUAL;RUA CORONEL OSORIO;12900150;CENTRO;BRAGANCA PAULISTA;SP;BAIXADA;PRIVADO
20614855000110;SIM;5/8/1985;TRANSPORTADORA PADUA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA IBAITI;32372210;DARCY VARGAS;CONTAGEM;MG;BAIXADA;PRIVADO
71853287000140;SIM;7/21/1993;HUZZA REPRESENTACOES COMERCIAIS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CAPOTE VALENTE;05409000;PINHEIROS;SAO PAULO;SP;BAIXADA;PRIVADO
49527039000150;SIM;4/12/1978;PAMPERO INDUSTRIA E COMERCIO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GUARANI;09991060;CONCEICAO;DIADEMA;SP;BAIXADA;PRIVADO
40576969000120;SIM;9/16/1991;JOSELITA RIBEIRO DOS SANTOS DE SIMOES FILHO;2135;EMPRESARIO INDIVIDUAL;AVENIDA RUI BARBOSA;43700000;CENTRO;SIMOES FILHO;BA;BAIXADA;PRIVADO
06700228000170;SIM;7/22/2004;ELEICOES 2004 GENESIO FERREIRA DE FREITAS VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA OTONIEL REIS BORGES;48110000;SITIO NOVO;CATU;BA;BAIXADA;PRIVADO
03992164000130;SIM;8/7/2000;GILSON CARLOS DA SILVA COSTA;2135;EMPRESARIO INDIVIDUAL;RUA JOSE LICINIO DA SILVA;64770000;UMBELINA;SAO RAIMUNDO NONATO;PI;BAIXADA;PRIVADO
12589721000320;NÃO;9/17/2010;D DORINI E CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PEDRO ALVARES CABRAL;85845970;CENTRO;VERA CRUZ DO OESTE;PR;ATIVA;PRIVADO
13732669000110;SIM;5/31/2011;THIAGO SANTANA DE OLIVEIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA ANTONIO MUNIZ;44700000;CENTRO;JACOBINA;BA;ATIVA;PRIVADO
75070391000110;SIM;9/10/1980;RAINHA DO VALE EXPORTADORA DE CEREAIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RIBEIRAOZINHO 1MLJD;83450000;LOCAL RIBEIRAOZINHO;BOCAIUVA DO SUL;PR;BAIXADA;PRIVADO
05984689000230;NÃO;6/9/2005;PAES E ALIMENTOS CONGELADOS MT EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SANTA FE;78030210;JARDIM CALIFORNIA;CUIABA;MT;ATIVA;PRIVADO
13703879000180;SIM;5/26/2011;CARLOS HENRIQUE BATISTA MEI;2135;EMPRESARIO INDIVIDUAL;RUA SEBASTIAO ERMITA S RAMOS;35350000;CENTRO;RAUL SOARES;MG;ATIVA;PRIVADO
03811292000130;SIM;5/15/2000;CAIXA ESCOLAR ESCOLA MUNICIPAL DO ASSENTAMENTO CHICO MENDES;3999;ASSOCIACAO PRIVADA;ASSENTAMENTO CHICO MENDES;59584000;SERRA VERDE;TOUROS;RN;ATIVA;PRIVADO
23762008000190;SIM;10/21/1987;LUCILA PEREIRA DE TOLEDO ME;2135;EMPRESARIO INDIVIDUAL;PRACA DAS ROSAS;37706100;CENTRO;POCOS DE CALDAS;MG;BAIXADA;PRIVADO
15928784000190;SIM;7/5/2012;ELEICAO 2012 COMITE FINANCEIRO RS PARA VEREADOR PP ROLANTE;3999;ASSOCIACAO PRIVADA;RUA CONCEICAO;95690000;CENTRO;ROLANTE;RS;BAIXADA;PRIVADO
59270488000110;SIM;7/20/1988;KABUCK VEICULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA SAO MIGUEL;01308040;JARDIM MADALENA;SAO PAULO;SP;ATIVA;PRIVADO
16979484000100;SIM;10/9/2012;SIMONE ANDREIA VARGAS DE LIMA MEI;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR PAULO ANDRADE NOGUEIRA;13054443;DIC IV CONJUNTO HABITACIONAL LECH WALESA;CAMPINAS;SP;ATIVA;PRIVADO
16992683000140;SIM;10/11/2012;CLEBER LUIZ DE SOUZA MEI;2135;EMPRESARIO INDIVIDUAL;RUA EMIDIO CORREA;96230000;BRASILIANO;SANTA VITORIA DO PALMAR;RS;ATIVA;PRIVADO
17027358000100;SIM;10/9/2012;WILLIAN JONES LOPES ME;2135;EMPRESARIO INDIVIDUAL;RUA SETE DE SETEMBRO;13480150;CENTRO;LIMEIRA;SP;ATIVA;PRIVADO
17030244000110;SIM;10/19/2012;LUCIANO MENEZES SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA MAENCA;22740310;PECHINCHA;RIO DE JANEIRO;RJ;ATIVA;PRIVADO
33711805000100;SIM;1/4/1990;TELEVISAO ARAGUAIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MATO GROSSO;78600000;CENTRO;BARRA DO GARCAS;MT;BAIXADA;PRIVADO
10745523000110;SIM;2/20/2009;ENDOCLIN CENTRO DE ATENDIMENTO DE SERVICOS POPULAR LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JANUARIO CAFFARO;24800209;CENTRO;ITABORAI;RJ;ATIVA;PRIVADO
14432639000150;SIM;9/27/2011;IMOBILIARIA SPECIALITA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ASSIS BRASIL;95700028;CENTRO;BENTO GONCALVES;RS;ATIVA;PRIVADO
07499735000150;SIM;7/20/2005;CONSORCIO ROTA 142;2151;CONSORCIO DE SOCIEDADES;AVENIDA RIO BRANCO;20040003;CENTRO;RIO DE JANEIRO;RJ;ATIVA;PRIVADO
01000749000100;SIM;12/29/1995;CONDOMINIO DO EDIFICIO SAPHIRA;3085;CONDOMINIO EDILICIO;AVENIDA CARDOSO DE SA;56302110;CENTRO;PETROLINA;PE;ATIVA;PRIVADO
41007436000190;SIM;11/16/1992;IGREJA BATISTA DO PIRANGI;3999;ASSOCIACAO PRIVADA;RUA UMBELINO COELHO;59088310;NEOPOLIS;NATAL;RN;ATIVA;PRIVADO
05099762000100;SIM;5/17/2002;M M S DA COSTA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA LESTE OESTE;65054660;COHATRAC II;SAO LUIS;MA;ATIVA;PRIVADO
02777945000140;SIM;10/7/1998;B A COELHO ME;2135;EMPRESARIO INDIVIDUAL;RUA BENEDITO LEMES DO PRADO;75860000;MUNICIPAL;QUIRINOPOLIS;GO;ATIVA;PRIVADO
86769742000100;SIM;2/24/1994;FRANCISCA IRANDE BATISTA BORGES ME;2135;EMPRESARIO INDIVIDUAL;PRACA JUAREZ TAVORA;63100320;CENTRO;CRATO;CE;ATIVA;PRIVADO
04412044000180;SIM;4/30/2001;CODAP BRASIL LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA VELA OLIMPICA;18087350;JARDIM OURO BRANCO;SOROCABA;SP;ATIVA;PRIVADO
07242082000120;SIM;7/23/2004;HCP & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA EDUARDO FROES DA MOTA;44094000;SIM;FEIRA DE SANTANA;BA;ATIVA;PRIVADO
65989964000150;SIM;5/29/1991;VEM QUE TEM VIDEO E GAME LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA BRIGADEIRO FARIA LIMA;07130000;JARDIM TESTAE;GUARULHOS;SP;ATIVA;PRIVADO
